surah,ayah,latin_iast,latin_ascii
52,46,yedina tādera ṣar̤ayantra kona kāje āsavenā evaṃ tāderake sāhāyyao karā havenā.,yedina tadera sarayantra kona kaje asavena evam taderake sahayyao kara havena.
52,47,e chār̤āo ārao śāsti raẏeche yālimadera janya. kintu tādera adhikāṃśai tā jānenā.,e charao arao sasti rayeche yalimadera janya. kintu tadera adhikamsai ta janena.
52,48,"dhairya dhāraṇa kara tomāra ravera nirdeśera apekṣāẏa; tumi āmāra cokhera sāmanei raẏecha. tumi tomāra ravera praśaṃsā, pavitratā o mahimā ghoṣaṇā kara yakhana tumi śayyā tyāga kara –","dhairya dharana kara tomara ravera nirdesera apeksaya; tumi amara cokhera samanei rayecha. tumi tomara ravera prasamsa, pavitrata o mahima ghosana kara yakhana tumi sayya tyaga kara –"
52,49,evaṃ tā~ra pavitratā ghoṣaṇā kara rāte o tārakāra asta gamanera para.,evam ta~ra pavitrata ghosana kara rate o tarakara asta gamanera para.
53,1,"śapatha nakṣatrera, yakhana oṭā haẏa astamita,","sapatha naksatrera, yakhana ota haya astamita,"
53,2,"tomādera saṅgī vibhrānta naẏa, vipathagāmīo naẏa,","tomadera sangi vibhranta naya, vipathagamio naya,"
53,3,evaṃ se managar̤ā kathāo valenā.,evam se managara kathao valena.
53,4,"eṭāto ahī, yā tāra prati pratyādeśa haẏa.","etato ahi, ya tara prati pratyadesa haya."
53,5,tāke śikṣā dāna kare śaktiśālī –,take siksa dana kare saktisali –
53,6,"prajñā sampanna; se nija ākṛtite sthira haẏechila,","prajna sampanna; se nija akrtite sthira hayechila,"
53,7,takhana se ūrdhva digante.,takhana se urdhva digante.
53,8,"ataḥpara se tāra nikaṭavartī hala, ati nikaṭavartī.","atahpara se tara nikatavarti hala, ati nikatavarti."
53,9,"phale tādera madhye dui dhanukera vyavadhāna raila, athavā tārao kama.","phale tadera madhye dui dhanukera vyavadhana raila, athava tarao kama."
53,10,takhana āllāha tā~ra vāndāra prati yā ahī karāra tā ahī karalena.,takhana allaha ta~ra vandara prati ya ahi karara ta ahi karalena.
53,11,yā se dekheche tāra antakaraṇa tā asvīkāra kareni.,ya se dekheche tara antakarana ta asvikara kareni.
53,12,se yā dekheche tomarā ki se viṣaẏe tāra saṃge vitarka karave?,se ya dekheche tomara ki se visaye tara samge vitarka karavey
53,13,niścaẏai se tāke ārekavāra dekhechila.,niscayai se take arekavara dekhechila.
53,14,"sidarātula munatāhāra nikaṭa,","sidaratula munatahara nikata,"
53,15,yāra nikaṭa avasthita vāsodyāna.,yara nikata avasthita vasodyana.
53,16,"yakhana vṛkṣaṭi, yadvārā ācchādita havāra tadvārā chila ācchādita,","yakhana vrksati, yadvara acchadita havara tadvara chila acchadita,"
53,17,"tāra dṛṣṭi vibhrama haẏani, dṛṣṭi lakṣyacyūtao haẏani.","tara drsti vibhrama hayani, drsti laksyacyutao hayani."
53,18,seto tāra pratipālakera mahāna nidarśanāvalī dekhechila.,seto tara pratipalakera mahana nidarsanavali dekhechila.
53,19,tomarā ki bheve dekhecha lāta o uyayā samvandhe?,tomara ki bheve dekhecha lata o uyaya samvandhey
53,20,evaṃ tṛtīẏa ārekaṭi ‘mānāta’ samvandhe?,evam trtiya arekati ‘manata’ samvandhey
53,21,tāhale ki putra-santāna tomādera janya evaṃ kanyā-santāna āllāhara janya?,tahale ki putra-santana tomadera janya evam kanya-santana allahara janyay
53,22,e dharaṇera vanṭanato asaṅgata.,e dharanera vantanato asangata.
53,23,"egulira kataka nāmamātra yā tomādera pūrva-puruṣarā o tomarā rekhecha, yāra samarthane āllāha kona dalīla preraṇa karenani. tārāto anumāna evaṃ nijedera pravṛttirai anusaraṇa kare, athaca tādera nikaṭa tādera ravera pathanirdeśa eseche.","egulira kataka namamatra ya tomadera purva-purusara o tomara rekhecha, yara samarthane allaha kona dalila prerana karenani. tarato anumana evam nijedera pravrttirai anusarana kare, athaca tadera nikata tadera ravera pathanirdesa eseche."
53,24,mānuṣa yā cāẏa tāi ki se pāẏa?,manusa ya caya tai ki se payay
53,25,vastutaḥ ihakāla o parakāla āllāharai.,vastutah ihakala o parakala allaharai.
53,26,"ākāśe kata mālāikā/phereśatā raẏeche, tādera kona supāriśa phalaprasu havenā yatakṣaṇa āllāha yāke icchā evaṃ yāra prati santaṣṭa tāke anumati nā dena.","akase kata malaika/pheresata rayeche, tadera kona suparisa phalaprasu havena yataksana allaha yake iccha evam yara prati santasta take anumati na dena."
53,27,yārā ākhirāte viśvāsa karenā tārāi nārīvācaka nāma diẏe thāke mālāikāderake.,yara akhirate visvasa karena tarai narivacaka nama diye thake malaikaderake.
53,28,"athaca e viṣaẏe tādera kona jñāna nei, tārā śudhu anumānera anusaraṇa kare; satyera mukāvilāẏa anumānera kona mūlya nei.","athaca e visaye tadera kona jnana nei, tara sudhu anumanera anusarana kare; satyera mukavilaya anumanera kona mulya nei."
53,29,ataeva ye āmāra smaraṇe vimukha tāke upekṣā kare cala; seto śudhu pārthiva jīvana kāmanā kare.,ataeva ye amara smarane vimukha take upeksa kare cala; seto sudhu parthiva jivana kamana kare.
53,30,tādera jñānera daur̤a ei paryanta. tomāra rāvvai bhāla jānena ke tā~ra patha hate vicyuta; tinii bhāla jānena ke satpatha prāpta.,tadera jnanera daura ei paryanta. tomara ravvai bhala janena ke ta~ra patha hate vicyuta; tinii bhala janena ke satpatha prapta.
53,31,ākāśamanḍalī o pṛthivīte yā kichu āche tā āllāharai. yārā manda kāja kare tāderake tini dena manda phala evaṃ yārā sat kāja kare tāderake dena uttama puraskāra.,akasamandali o prthivite ya kichu ache ta allaharai. yara manda kaja kare taderake tini dena manda phala evam yara sat kaja kare taderake dena uttama puraskara.
53,32,"yārā virata thāke gurutara pāpa o aślīla kārya hate, choṭa- khāṭa aparādha karaleo tomāra ravera kṣamā aparisīma; tini (āllāha) tomādera samparke samyaka avagata, yakhana tini tomāderake sṛṣṭi karechilena māṭi hate evaṃ yakhana tomarā mātṛgarbhe bhruṇarūpe avasthāna kara. ataeva tomarā ātmapraśaṃsā karanā, tinii samyaka jānena muttākī ke.","yara virata thake gurutara papa o aslila karya hate, chota- khata aparadha karaleo tomara ravera ksama aparisima; tini (allaha) tomadera samparke samyaka avagata, yakhana tini tomaderake srsti karechilena mati hate evam yakhana tomara matrgarbhe bhrunarupe avasthana kara. ataeva tomara atmaprasamsa karana, tinii samyaka janena muttaki ke."
53,33,tumi ki dekhecha sei vyaktike ye mukha phiriẏe neẏa;,tumi ki dekhecha sei vyaktike ye mukha phiriye neya;
53,34,"evaṃ dāna kare sāmānyai, pare vandha kare deẏa?","evam dana kare samanyai, pare vandha kare deyay"
53,35,tāra ki adṛśyera jñāna āche ye se jānave?,tara ki adrsyera jnana ache ye se janavey
53,36,"tāke ki avagata karā haẏani yā āche mūsāra kitāve,","take ki avagata kara hayani ya ache musara kitave,"
53,37,evaṃ ivarāhīmera kitāve ye pālana karechila tāra dāẏitva?,evam ivarahimera kitave ye palana karechila tara dayitvay
53,38,"oṭā ei ye, kona vahanakārī aparera vojhā vahana karavenā.","ota ei ye, kona vahanakari aparera vojha vahana karavena."
53,39,"āra ei ye, mānuṣa tā’i pāẏa yā se kare,","ara ei ye, manusa ta’i paya ya se kare,"
53,40,"āra ei ye, tāra kāja acirei dekhāno have,","ara ei ye, tara kaja acirei dekhano have,"
53,41,ataḥpara tāke deẏā have pūrṇa pratidāna.,atahpara take deya have purna pratidana.
53,42,"āra ei ye, sava kichura samāptito tomāra ravera nikaṭa.","ara ei ye, sava kichura samaptito tomara ravera nikata."
53,43,"āra ei ye, tinii hāsāna, tinii kā~dāna.","ara ei ye, tinii hasana, tinii ka~dana."
53,44,"evaṃ ei ye, tinii mārena, tinii vā~cāna,","evam ei ye, tinii marena, tinii va~cana,"
53,45,"āra ei ye, tinii sṛṣṭi karena yugala puruṣa o nārī –","ara ei ye, tinii srsti karena yugala purusa o nari –"
53,46,śukra vindu hate yakhana tā skhalita haẏa;,sukra vindu hate yakhana ta skhalita haya;
53,47,"āra ei ye, punarutthāna ghaṭānora dāẏitva tā~rai.","ara ei ye, punarutthana ghatanora dayitva ta~rai."
53,48,"āra ei ye, tinii abhāvamukta karena o sampada dāna karena.","ara ei ye, tinii abhavamukta karena o sampada dana karena."
53,49,"āra ei ye, tini ‘śi’rā’ nakṣatrera mālika.","ara ei ye, tini ‘si’ra’ naksatrera malika."
53,50,"evaṃ ei ye, tinii prathama ‘āda sampradāẏake dhvaṃsa karechilena.","evam ei ye, tinii prathama ‘ada sampradayake dhvamsa karechilena."
53,51,"evaṃ sāmūda sampradāẏakeo, kehakeo tini vākī rākhenani.","evam samuda sampradayakeo, kehakeo tini vaki rakhenani."
53,52,āra edera pūrve nūhera sampradāẏakeo; tārā chila atiśaẏa yālima o avādhya.,ara edera purve nuhera sampradayakeo; tara chila atisaya yalima o avadhya.
53,53,utpāṭita āvāsa bhūmike ulṭiẏe nikṣepa karechilena.,utpatita avasa bhumike ultiye niksepa karechilena.
53,54,oke ācchanna karala ki sarvagrāsī śāsti!,oke acchanna karala ki sarvagrasi sasti!
53,55,tumi tomāra ravera kon anugraha samparke sandeha poṣaṇa karave?,tumi tomara ravera kon anugraha samparke sandeha posana karavey
53,56,atītera satarkakārīdera nyāẏa ei nāvīo eka satarkakārī;,atitera satarkakaridera nyaya ei navio eka satarkakari;
53,57,"kiẏāmāta āsanna,","kiyamata asanna,"
53,58,āllāha chār̤ā kehai eṭā vyakta karate sakṣama naẏa.,allaha chara kehai eta vyakta karate saksama naya.
53,59,tomarā ki ei kathāẏa vismaẏa vodha karacha!,tomara ki ei kathaya vismaya vodha karacha!
53,60,evaṃ hāsi- ṭhāṭṭā karacha! krandana karachanā?,evam hasi- thatta karacha! krandana karachanay
53,61,"tomarāto udāsīna,","tomarato udasina,"
53,62,ataeva āllāhake sājadāha kara evaṃ tā~ra ivādāta kara. [sājadāha],ataeva allahake sajadaha kara evam ta~ra ivadata kara. [sajadaha]
54,1,"kiẏāmāta āsanna, cā~da vidīrṇa haẏeche,","kiyamata asanna, ca~da vidirna hayeche,"
54,2,tārā kono nidarśana dekhale mukha phiriẏe neẏa evaṃ valeḥ eṭāto cirācarita yādu.,tara kono nidarsana dekhale mukha phiriye neya evam valeh etato ciracarita yadu.
54,3,"tārā satya pratyākhyāna kare evaṃ nija kheẏāla-khuśīra anusaraṇa kare, āra pratyeka vyāpārai yathāsamaẏe lakṣye pau~chave.","tara satya pratyakhyana kare evam nija kheyala-khusira anusarana kare, ara pratyeka vyaparai yathasamaye laksye pau~chave."
54,4,"tādera nikaṭa eseche susaṃvāda, yāte āche sāvadhāna vāṇī.","tadera nikata eseche susamvada, yate ache savadhana vani."
54,5,"eṭā paripūrṇa jñāna, tave ei satarka vāṇī tādera kona upakāre āseni.","eta paripurna jnana, tave ei satarka vani tadera kona upakare aseni."
54,6,ataeva tumi tāderake upekṣā kara. yedina āhavānakārī āhavāna karave eka bhaẏāvaha pariṇāmera dike.,ataeva tumi taderake upeksa kara. yedina ahavanakari ahavana karave eka bhayavaha parinamera dike.
54,7,apamāne avanamita netre sei dina tārā kāvara hate vera have vikṣipta paṅgapālera nyāẏa.,apamane avanamita netre sei dina tara kavara hate vera have viksipta pangapalera nyaya.
54,8,tārā āhavānakārīra dike chuṭe āsave bhīta-vihavala haẏe. kāphirerā valaveḥ kaṭhina ei dina.,tara ahavanakarira dike chute asave bhita-vihavala haye. kaphirera valaveh kathina ei dina.
54,9,edera pūrve nūhera sampradāẏao mithyā āropa karechila āmāra vāndāra prati evaṃ valechilaḥ eto eka pāgala. āra tāke bhīti pradarśana karā haẏechila.,edera purve nuhera sampradayao mithya aropa karechila amara vandara prati evam valechilah eto eka pagala. ara take bhiti pradarsana kara hayechila.
54,10,takhana se tāra rāvvake āhavāna kare valechilaḥ āmito asahāẏa; ataeva tumi āmāra pratividhāna kara.,takhana se tara ravvake ahavana kare valechilah amito asahaya; ataeva tumi amara pratividhana kara.
54,11,"phale āmi unmukta kare dilāma ākāśera dvāra, pravala vāri varṣaṇe.","phale ami unmukta kare dilama akasera dvara, pravala vari varsane."
54,12,evaṃ māṭi hate utsārita karalāma prasravaṇa. ataḥpara sakala pāni milita hala eka parikalpanā anusāre.,evam mati hate utsarita karalama prasravana. atahpara sakala pani milita hala eka parikalpana anusare.
54,13,"takhana nūhake ārohaṇa karālāma kāṣṭha o kīlaka nirmita eka nauyāne,","takhana nuhake arohana karalama kastha o kilaka nirmita eka nauyane,"
54,14,yā calata āmāra pratyakṣa tattvāvadhāne. eṭā puraskāra tāra janya ye pratyākhyāta haẏechila.,ya calata amara pratyaksa tattvavadhane. eta puraskara tara janya ye pratyakhyata hayechila.
54,15,āmi eṭāke rekhe diẏechi eka nidarśanarūpe; ataeva upadeśa grahaṇakārī keha āche ki?,ami etake rekhe diyechi eka nidarsanarupe; ataeva upadesa grahanakari keha ache kiy
54,16,ki kaṭhora chila āmāra śāsti o satarkavāṇī!,ki kathora chila amara sasti o satarkavani!
54,17,"kuraāna āmi sahaja kare diẏechi upadeśa grahaṇera janya, sutarāṃ upadeśa grahaṇakārī keha āche ki?","kuraana ami sahaja kare diyechi upadesa grahanera janya, sutaram upadesa grahanakari keha ache kiy"
54,18,"ā‘da sampradāẏa satya pratyākhyāna karechila, phale ki kaṭhora haẏechila āmāra śāsti o satarka vāṇī!","a‘da sampradaya satya pratyakhyana karechila, phale ki kathora hayechila amara sasti o satarka vani!"
54,19,tādera upara āmi preraṇa karechilāma jhañjhāvāẏu niravicchinna durbhogera dine.,tadera upara ami prerana karechilama jhanjhavayu niravicchinna durbhogera dine.
54,20,mānuṣake oṭā utkhāta karechila unmulita khejura kānḍera nyāẏa.,manusake ota utkhata karechila unmulita khejura kandera nyaya.
54,21,ki kaṭhora chila āmāra śāsti o satarka vāṇī!,ki kathora chila amara sasti o satarka vani!
54,22,kuraāna āmi sahaja kare diẏechi upadeśa grahaṇera janya; ataeva upadeśa grahaṇa karāra keha āche ki?,kuraana ami sahaja kare diyechi upadesa grahanera janya; ataeva upadesa grahana karara keha ache kiy
54,23,sāmūda sampradāẏa satarkakārīderake mithyāvādī valechila.,samuda sampradaya satarkakariderake mithyavadi valechila.
54,24,tārā valechilaḥ āmarā ki āmāderai sampradāẏera eka vyaktira anusaraṇa karava? tāhale to āmarā vipathagāmī evaṃ unmādarūpe ganya hava.,tara valechilah amara ki amaderai sampradayera eka vyaktira anusarana karavay tahale to amara vipathagami evam unmadarupe ganya hava.
54,25,"āmādera madhye ki tārai prati pratyādeśa haẏeche? nā, seto ekajana mithyāvādī, dāmbhika.","amadera madhye ki tarai prati pratyadesa hayechey na, seto ekajana mithyavadi, dambhika."
54,26,"āgāmīkāla tārā jānave, ke mithyāvādī, dāmbhika.","agamikala tara janave, ke mithyavadi, dambhika."
54,27,"āmi tādera parīkṣāra janya pāṭhiẏechi eka uṣṭrī; ataeva tumi tādera ācaraṇa lakṣya kara evaṃ dhairyaśīla hao,","ami tadera pariksara janya pathiyechi eka ustri; ataeva tumi tadera acarana laksya kara evam dhairyasila hao,"
54,28,"āra tumi tāderake jāniẏe dāo ye, tādera madhye pāni vanṭana nirdhārita evaṃ pānira aṃśera janya pratyeke hāyira have pālākrame.","ara tumi taderake janiye dao ye, tadera madhye pani vantana nirdharita evam panira amsera janya pratyeke hayira have palakrame."
54,29,"ataḥpara tārā tādera eka saṅgīke āhavāna karala, se oke dhare hatyā karala.","atahpara tara tadera eka sangike ahavana karala, se oke dhare hatya karala."
54,30,ki kaṭhora chila āmāra śāsti o satarka vāṇī!,ki kathora chila amara sasti o satarka vani!
54,31,āmi tāderake āghāta henechilāma eka mahānāda dvārā; phale tārā haẏe gela khoẏār̤a prastutakārī vikhanḍita śuska śākhā-praśākhāra nyāẏa.,ami taderake aghata henechilama eka mahanada dvara; phale tara haye gela khoyara prastutakari vikhandita suska sakha-prasakhara nyaya.
54,32,āmi kuraāna sahaja kare diẏechi upadeśa grahaṇera janya; ataeva upadeśa grahaṇa karāra keha āche ki?,ami kuraana sahaja kare diyechi upadesa grahanera janya; ataeva upadesa grahana karara keha ache kiy
54,33,lūta sampradāẏa pratyākhyāna karechila satarkakārīderake.,luta sampradaya pratyakhyana karechila satarkakariderake.
54,34,"āmi tādera upara preraṇa karechilāma prastara vahanakārī pracanḍa jhaṭikā, kintu lūta parivārera upara naẏa; tāderake āmi uddhāra karechilāma rātera śeṣāṃśe,","ami tadera upara prerana karechilama prastara vahanakari pracanda jhatika, kintu luta parivarera upara naya; taderake ami uddhara karechilama ratera sesamse,"
54,35,āmāra viśeṣa anugraha svarūpa; yārā kṛtajña āmi ebhāvei tāderake puraskṛta kare thāki.,amara visesa anugraha svarupa; yara krtajna ami ebhavei taderake puraskrta kare thaki.
54,36,lūta tāderake satarka karechila āmāra kaṭhina śāsti samparke. kintu tārā satarka vāṇī samvandhe vitanḍā śuru karala.,luta taderake satarka karechila amara kathina sasti samparke. kintu tara satarka vani samvandhe vitanda suru karala.
54,37,"tārā lūtera nikaṭa hate tāra mehamānaderake dāvī karala, takhana āmi tādera dṛṣṭiśakti lopa kare dilāma evaṃ valalāmaḥ āsvādana kara āmāra śāsti evaṃ satarkavāṇīra pariṇāma.","tara lutera nikata hate tara mehamanaderake davi karala, takhana ami tadera drstisakti lopa kare dilama evam valalamah asvadana kara amara sasti evam satarkavanira parinama."
54,38,pratyuṣe virāmahīna śāsti tāderake āghāta karala.,pratyuse viramahina sasti taderake aghata karala.
54,39,(āmi valalāma) āsvādana kara āmāra śāsti evaṃ satarkavāṇīra pariṇāma.,(ami valalama) asvadana kara amara sasti evam satarkavanira parinama.
54,40,āmi kuraāna sahaja kare diẏechi upadeśa grahaṇera janya; ataeva upadeśa grahaṇakārī keha āche ki?,ami kuraana sahaja kare diyechi upadesa grahanera janya; ataeva upadesa grahanakari keha ache kiy
54,41,phira‘āuna sampradāẏera nikaṭao esechila satarkakārī.,phira‘auna sampradayera nikatao esechila satarkakari.
54,42,"kintu tārā āmāra sakala nidarśana pratyākhyāna karala, ataḥpara parākramaśālī o sarvaśaktimāna rūpe āmi tāderake sukaṭhina śāsti dilāma.","kintu tara amara sakala nidarsana pratyakhyana karala, atahpara parakramasali o sarvasaktimana rupe ami taderake sukathina sasti dilama."
54,43,tomādera madhyakāra kāphirerā ki tādera apekṣā śreṣṭha? nā ki tomādera avyāhatira kona sanada raẏeche pūrvavartī kitāve?,tomadera madhyakara kaphirera ki tadera apeksa sresthay na ki tomadera avyahatira kona sanada rayeche purvavarti kitavey
54,44,"erā ki vale, āmarā eka saṃghavaddha aparājeẏa dala?","era ki vale, amara eka samghavaddha aparajeya dalay"
54,45,"ei dalato śīghrai parājita have evaṃ pṛṣṭha pradarśana karave,","ei dalato sighrai parajita have evam prstha pradarsana karave,"
54,46,adhikanta kiẏāmāta tādera śāstira nirdhārita kāla evaṃ kiẏāmāta have kaṭhinatara o tiktatara.,adhikanta kiyamata tadera sastira nirdharita kala evam kiyamata have kathinatara o tiktatara.
54,47,niścaẏai aparādhīrā vibhrānta o vikāragrasta.,niscayai aparadhira vibhranta o vikaragrasta.
54,48,yedina tāderake upur̤a kare ṭene niẏe yāoẏā have jāhānnāmera dike sei dina valā haveḥ jāhānnāmera yantraṇā āsvādana kara.,yedina taderake upura kare tene niye yaoya have jahannamera dike sei dina vala haveh jahannamera yantrana asvadana kara.
54,49,āmi sava kichu sṛṣṭi karechi nirdhārita parimāpe.,ami sava kichu srsti karechi nirdharita parimape.
54,50,"āmāra ādeśato ekaṭi kathāẏa nispanna, cokhera palakera mata.","amara adesato ekati kathaya nispanna, cokhera palakera mata."
54,51,āmi dhvaṃsa karechi tomādera mata dalagulike; ataeva uhā hate upadeśa grahaṇakārī keha āche ki?,ami dhvamsa karechi tomadera mata dalagulike; ataeva uha hate upadesa grahanakari keha ache kiy
54,52,"tādera samasta kāryakalāpa āche ‘āmalanāmāẏa,","tadera samasta karyakalapa ache ‘amalanamaya,"
54,53,āche kṣudra o vṛhat sava kichui lipivaddha;,ache ksudra o vrhat sava kichui lipivaddha;
54,54,muttākīrā thākave srotasvinī vidhauta jānnāte –,muttakira thakave srotasvini vidhauta jannate –
54,55,"yogya āsane, sārvabhauma kṣamatāra adhikārī āllāhara sānnidhye.","yogya asane, sarvabhauma ksamatara adhikari allahara sannidhye."
55,1,daẏāmaẏa āllāha!,dayamaya allaha!
55,2,tinii śikṣā diẏechena kuraāna.,tinii siksa diyechena kuraana.
55,3,tinii sṛṣṭi karechena mānuṣa.,tinii srsti karechena manusa.
55,4,tinii tāke śikhiẏechena bhāva prakāśa karate.,tinii take sikhiyechena bhava prakasa karate.
55,5,sūrya o cā~da āvartana kare nirdhārita kakṣapathe.,surya o ca~da avartana kare nirdharita kaksapathe.
55,6,‘tārakā o vṛkṣa ubhaẏe (āllāhake) sājadāha kare.,‘taraka o vrksa ubhaye (allahake) sajadaha kare.
55,7,tini ākāśake karechena samunnata evaṃ sthāpana karechena mānadanḍa –,tini akasake karechena samunnata evam sthapana karechena manadanda –
55,8,yāte tomarā bhārasāmya laṃghana nā kara.,yate tomara bharasamya lamghana na kara.
55,9,oyanera nyāyya māna pratiṣṭhita kara evaṃ miyāne kama karanā.,oyanera nyayya mana pratisthita kara evam miyane kama karana.
55,10,tini pṛthivīke sthāpana karechena sṛṣṭa jīvera janya.,tini prthivike sthapana karechena srsta jivera janya.
55,11,"ete raẏeche phala-mūla evaṃ khejura vṛkṣa, yāra phala āvaraṇayukta –","ete rayeche phala-mula evam khejura vrksa, yara phala avaranayukta –"
55,12,evaṃ khosāviśiṣṭa dānā o sugandha gulma.,evam khosavisista dana o sugandha gulma.
55,13,sutarāṃ tomarā ubhaẏe tomādera pratipālakera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera pratipalakera kon anugraha asvikara karavey
55,14,mānuṣake tini sṛṣṭi karechena por̤ā māṭira mata śuska mṛttikā hate –,manusake tini srsti karechena pora matira mata suska mrttika hate –
55,15,āra jinake sṛṣṭi karechena nirdhūma agniśikhā hate.,ara jinake srsti karechena nirdhuma agnisikha hate.
55,16,sutarāṃ tomarā ubhaẏe tomādera pratipālakera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera pratipalakera kon anugraha asvikara karavey
55,17,tinii dui udaẏācala o dui astācalera niẏantā.,tinii dui udayacala o dui astacalera niyanta.
55,18,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,19,"tini pravāhita karena dui dariẏā, yārā paraspara milita haẏa,","tini pravahita karena dui dariya, yara paraspara milita haya,"
55,20,kintu odera madhye raẏeche eka antarāla yā orā atikrama karate pārenā.,kintu odera madhye rayeche eka antarala ya ora atikrama karate parena.
55,21,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,22,ubhaẏa dariẏā hate utpanna haẏa muktā o pravāla.,ubhaya dariya hate utpanna haya mukta o pravala.
55,23,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,24,samudre vicaraṇaśīla parvata sadṛśa nauyānasamūha tā~rai niẏantraṇādhīna.,samudre vicaranasila parvata sadrsa nauyanasamuha ta~rai niyantranadhina.
55,25,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,26,"bhūpṛṣṭhe yā kichu āche sava kichu naśvara,","bhuprsthe ya kichu ache sava kichu nasvara,"
55,27,"avinaśvara śudhu tomāra ravera mukhamanḍala yini mahimāmaẏa, mahānubhava.","avinasvara sudhu tomara ravera mukhamandala yini mahimamaya, mahanubhava."
55,28,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,29,"ākāśamanḍalī o pṛthivīte yā āche savāi tā~ra nikaṭa prārthī, pratiniẏata tini ati gurutvapūrṇa kāje rata.","akasamandali o prthivite ya ache savai ta~ra nikata prarthi, pratiniyata tini ati gurutvapurna kaje rata."
55,30,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,31,he mānuṣa o jina! āmi śīghrai tomādera prati manoniveśa karava.,he manusa o jina! ami sighrai tomadera prati manonivesa karava.
55,32,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,33,"he jina o mānuṣa sampradāẏa! ākāśamanḍalī o pṛthivīra sīmā tomarā yadi atikrama karate pāra, atikrama kara; kintu tomarā tā pāravenā āllāhara anumati vyatīta.","he jina o manusa sampradaya! akasamandali o prthivira sima tomara yadi atikrama karate para, atikrama kara; kintu tomara ta paravena allahara anumati vyatita."
55,34,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,35,"tomādera prati prerita have agniśikhā o dhumrapuñja, takhana tomarā tā pratirodha karate pāravenā.","tomadera prati prerita have agnisikha o dhumrapunja, takhana tomara ta pratirodha karate paravena."
55,36,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,37,yedina ākāśa vidīrṇa have seidina oṭā rakta-raṅge rañjita carmera rūpa dhāraṇa karave;,yedina akasa vidirna have seidina ota rakta-range ranjita carmera rupa dharana karave;
55,38,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,39,"sedina mānuṣake tāra aparādha samvandhe jijñesa karā havenā, āra nā jinake.","sedina manusake tara aparadha samvandhe jijnesa kara havena, ara na jinake."
55,40,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,41,aparādhīdera paricaẏa pāoẏā yāve tādera cehārā hate; tāderake pākar̤āo karā have pā o māthāra jhu~ṭi dhare.,aparadhidera paricaya paoya yave tadera cehara hate; taderake pakarao kara have pa o mathara jhu~ti dhare.
55,42,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,43,"eṭāi sei jāhānnāma, yā aparādhīrā aviśvāsa karata.","etai sei jahannama, ya aparadhira avisvasa karata."
55,44,tārā jāhānnāmera āguna o phuṭanta pānira madhye chuṭāchuṭi karave.,tara jahannamera aguna o phutanta panira madhye chutachuti karave.
55,45,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,46,"āra ye vyakti āllāhara sāmane upasthita haoẏāra bhaẏa rākhe, tāra janya raẏeche du’ṭi udyāna.","ara ye vyakti allahara samane upasthita haoyara bhaya rakhe, tara janya rayeche du’ti udyana."
55,47,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
55,48,ubhaẏai vahu śākhā-pallava viśiṣṭa vṛkṣe pūrṇa.,ubhayai vahu sakha-pallava visista vrkse purna.
55,49,sutarāṃ tomarā ubhaẏe tomādera ravera kon anugraha asvīkāra karave?,sutaram tomara ubhaye tomadera ravera kon anugraha asvikara karavey
