surah,ayah,latin_iast,latin_ascii
23,110,‘tārapara tāderake niẏe tomarā ṭhāṭṭā karate. avaśeṣe tā tomāderake āmāra smaraṇa bhuliẏe diẏechila. āra tomarā tādera niẏe hāsi-tāmāśā karate.’,‘tarapara taderake niye tomara thatta karate. avasese ta tomaderake amara smarana bhuliye diyechila. ara tomara tadera niye hasi-tamasa karate.’
23,111,niścaẏa āmi tādera dhairyera kāraṇe āja tāderake puraskṛta karalāma; niścaẏa tārāi hala saphalakāma.,niscaya ami tadera dhairyera karane aja taderake puraskrta karalama; niscaya tarai hala saphalakama.
23,112,"āllāha valavena, ‘vacharera hisāve tomarā yamīne kata samaẏa avasthāna karechile?’","allaha valavena, ‘vacharera hisave tomara yamine kata samaya avasthana karechiley’"
23,113,"tārā valave, ‘āmarā ekadina vā dinera kichu aṃśa avasthāna karechi; sutarāṃ āpani gaṇanākārīderake jijñāsā karuna.’","tara valave, ‘amara ekadina va dinera kichu amsa avasthana karechi; sutaram apani gananakariderake jijnasa karuna.’"
23,114,"tini valavena, ‘tomarā kevala alpakālai avasthāna karechile, tomarā yadi niścita jānate!’","tini valavena, ‘tomara kevala alpakalai avasthana karechile, tomara yadi niscita janate!’"
23,115,"‘tomarā ki mane karechile ye, āmi tomāderake kevala anarthaka sṛṣṭi karechi evaṃ tomarā āmāra dike pratyāvartita have nā’?","‘tomara ki mane karechile ye, ami tomaderake kevala anarthaka srsti karechi evam tomara amara dike pratyavartita have na’y"
23,116,"sutarāṃ satyikārera mālika āllāha mahimānvita, tini chār̤ā kona (satya) ilāha nei; tini sammānita ‘āraśera rava.","sutaram satyikarera malika allaha mahimanvita, tini chara kona (satya) ilaha nei; tini sammanita ‘arasera rava."
23,117,"āra ye āllāhara sāthe anya ilāhake ḍāke, ye viṣaẏe tāra kāche pramāṇa nei; tāra hisāva kevala tāra ravera kāche. niścaẏa kāphirarā saphalakāma have nā.","ara ye allahara sathe anya ilahake dake, ye visaye tara kache pramana nei; tara hisava kevala tara ravera kache. niscaya kaphirara saphalakama have na."
23,118,"āra vala, ‘he āmādera rava, āpani kṣamā karuna, daẏā karuna evaṃ āpanii sarvaśreṣṭha daẏālu.’","ara vala, ‘he amadera rava, apani ksama karuna, daya karuna evam apanii sarvasrestha dayalu.’"
24,1,"eṭi ekaṭi sūrā, yā āmi nāyila karechi evaṃ eṭāke avaśya pālanīẏa karechi. āra āmi ete suspaṣṭa āẏātasamūha nāyila karechi, yāte tomarā upadeśa grahaṇa kara.","eti ekati sura, ya ami nayila karechi evam etake avasya palaniya karechi. ara ami ete suspasta ayatasamuha nayila karechi, yate tomara upadesa grahana kara."
24,2,vyabhicāriṇī o vyabhicārī tādera pratyekake ekaśa’ṭi kare vetrāghāta kara. āra yadi tomarā āllāha o śeṣa divasera prati īmāna ene thāka tave āllāhara dīnera vyāpāre tādera prati daẏā yena tomāderake peẏe nā vase. āra muminadera ekaṭi dala yena tādera śāsti pratyakṣa kare.,vyabhicarini o vyabhicari tadera pratyekake ekasa’ti kare vetraghata kara. ara yadi tomara allaha o sesa divasera prati imana ene thaka tave allahara dinera vyapare tadera prati daya yena tomaderake peye na vase. ara muminadera ekati dala yena tadera sasti pratyaksa kare.
24,3,vyabhicārī kevala vyabhicāriṇī athavā muśarika nārīke chār̤ā viẏe karave nā evaṃ vyabhicāriṇīke kevala vyabhicārī athavā muśarika chār̤ā viẏe karave nā. āra muminadera upara eṭā hārāma karā haẏeche.,vyabhicari kevala vyabhicarini athava musarika narike chara viye karave na evam vyabhicarinike kevala vyabhicari athava musarika chara viye karave na. ara muminadera upara eta harama kara hayeche.
24,4,"āra yārā saccaritra nārīra prati apavāda āropa kare, tārapara tārā cārajana sākṣī niẏe āse nā, tave tāderake āśiṭi vetrāghāta kara evaṃ tomarā kakhanai tādera sākṣya grahaṇa karo nā. āra erāi halo phāsika.","ara yara saccaritra narira prati apavada aropa kare, tarapara tara carajana saksi niye ase na, tave taderake asiti vetraghata kara evam tomara kakhanai tadera saksya grahana karo na. ara erai halo phasika."
24,5,"tave yārā erapare tāovā kare evaṃ nijadera saṃśodhana kare, tāhale niścaẏa āllāha var̤ai kṣamāśīla, parama daẏālu.","tave yara erapare taova kare evam nijadera samsodhana kare, tahale niscaya allaha varai ksamasila, parama dayalu."
24,6,"āra yārā nijadera strīra prati apavāda āropa kare, athaca nijerā chār̤ā tādera āra kona sākṣī nei, tāhale tādera pratyekera sākṣya have āllāhara nāme cāravāra sākṣya deve ye, se niścaẏai satyavādīdera antarbhukta.","ara yara nijadera strira prati apavada aropa kare, athaca nijera chara tadera ara kona saksi nei, tahale tadera pratyekera saksya have allahara name caravara saksya deve ye, se niscayai satyavadidera antarbhukta."
24,7,"āra pañcamavāre sākṣya deve ye, se yadi mithyāvādī haẏa, tave niścaẏa tāra upara āllāhara lā‘nata.","ara pancamavare saksya deve ye, se yadi mithyavadi haya, tave niscaya tara upara allahara la‘nata."
24,8,"āra tārā strīlokaṭi theke śāsti rahita karave, yadi se āllāhara nāme cāravāra sākṣya deẏa ye, niścaẏa tāra svāmī mithyāvādīdera antarbhukta.","ara tara strilokati theke sasti rahita karave, yadi se allahara name caravara saksya deya ye, niscaya tara svami mithyavadidera antarbhukta."
24,9,"āra pañcamavāre sākṣya deve ye, yadi tāra svāmī satyavādī haẏa, tave niścaẏa tāra upara āllāhara gayava.","ara pancamavare saksya deve ye, yadi tara svami satyavadi haya, tave niscaya tara upara allahara gayava."
24,10,"yadi tomādera upara āllāhara anugraha o tā~ra daẏā nā thākata, (tāhale tomarā dhvaṃsa haẏe yete) āra niścaẏa āllāha adhika tāovā grahaṇakārī, prajñāmaẏa.","yadi tomadera upara allahara anugraha o ta~ra daya na thakata, (tahale tomara dhvamsa haye yete) ara niscaya allaha adhika taova grahanakari, prajnamaya."
24,11,"niścaẏai yārā e apavāda* raṭanā kareche, tārā tomāderai ekaṭi dala. eṭāke tomarā tomādera janya akalyāṇakara mane karo nā, varaṃ eṭā tomādera janya kalyāṇakara. tādera theke pratyeka vyaktira janya raẏeche, yataṭuku pāpa se arjana kareche. āra tādera theke ye vyakti e vyāpāre pradhāna bhūmikā pālana kareche, tāra janya raẏeche mahāāyāva. * eṭi ummula muminīna āẏeśā (rā) era prati mithyā apavādera ghaṭanā. 6ṣṭha hijarīte rāsūlullāha sāllāllāhu ālāihi oẏāsāllāma vanū mustālika yuddha theke phirāra pathe ekasthāne rātriyāpanera janya avasthāna karena. rātera śeṣa bhāge āẏeśā (rā) prākṛtika praẏojane ekaṭu dūre yāna. kintu pathe tini tā~ra galāra hāraṭi hāriẏe phelena. tini tā~ra hāra khu~jate thākena. edike kāphelā raonā haẏe yāẏa. tini hāodāra bhitarei āchena mane kare keu tā~ra kho~ja kareni kāraṇa tā~ra śārīrika gar̤ana chila hālakā. hāra khu~je peẏe tini ese dekhena ye, kāphelā cale geche. takhana tini chuṭāchuṭi nā kare sekhānei vase par̤ena. e āśāẏa ye kāphelāra rekhe yāoẏā mālāmālera sandhāne niẏojita kona loka āsavena. avaśeṣe e kāje niẏojita sāphaoẏāna (rā.) sakāla velāẏa āẏeśā (rā.) ke dekhate pelena evaṃ nijera uṭe tā~ke ārohaṇa kariẏe nije pāẏe heṭe uṭera raśi ṭene sasammāne tā~ke niẏe kāphelāra sāthe milita hana. e ghaṭanāke kendra kare munāphika sardāra āvdullāha ivane uvāi kaẏekajanake sāthe niẏe āẏeśā (rā.) era vyāpāre mithyā apavāda raṭāte thāke. avaśeṣe āllāha tā‘ālā e āẏātagulo nāyila kare āẏeśā (rā) ke nirdoṣa ghoṣaṇā karena evaṃ apavāda raṭanākārīdera kaṭhora śāstira kathā jāniẏe dena. ei ghaṭanāṭi ‘iphaka’ era ghaṭanā hiseve prasiddha.","niscayai yara e apavada* ratana kareche, tara tomaderai ekati dala. etake tomara tomadera janya akalyanakara mane karo na, varam eta tomadera janya kalyanakara. tadera theke pratyeka vyaktira janya rayeche, yatatuku papa se arjana kareche. ara tadera theke ye vyakti e vyapare pradhana bhumika palana kareche, tara janya rayeche mahaayava. * eti ummula muminina ayesa (ra) era prati mithya apavadera ghatana. 6stha hijarite rasulullaha sallallahu alaihi oyasallama vanu mustalika yuddha theke phirara pathe ekasthane ratriyapanera janya avasthana karena. ratera sesa bhage ayesa (ra) prakrtika prayojane ekatu dure yana. kintu pathe tini ta~ra galara harati hariye phelena. tini ta~ra hara khu~jate thakena. edike kaphela raona haye yaya. tini haodara bhitarei achena mane kare keu ta~ra kho~ja kareni karana ta~ra saririka garana chila halaka. hara khu~je peye tini ese dekhena ye, kaphela cale geche. takhana tini chutachuti na kare sekhanei vase parena. e asaya ye kaphelara rekhe yaoya malamalera sandhane niyojita kona loka asavena. avasese e kaje niyojita saphaoyana (ra.) sakala velaya ayesa (ra.) ke dekhate pelena evam nijera ute ta~ke arohana kariye nije paye hete utera rasi tene sasammane ta~ke niye kaphelara sathe milita hana. e ghatanake kendra kare munaphika sardara avdullaha ivane uvai kayekajanake sathe niye ayesa (ra.) era vyapare mithya apavada ratate thake. avasese allaha ta‘ala e ayatagulo nayila kare ayesa (ra) ke nirdosa ghosana karena evam apavada ratanakaridera kathora sastira katha janiye dena. ei ghatanati ‘iphaka’ era ghatana hiseve prasiddha."
24,12,"yakhana tomarā eṭā śunale, takhana kena mumina puruṣa o mumina nārīrā tādera nijadera samparke bhāla dhāraṇā poṣaṇa karala nā evaṃ valala nā ye, ‘eṭā to suspaṣṭa apavāda’?","yakhana tomara eta sunale, takhana kena mumina purusa o mumina narira tadera nijadera samparke bhala dharana posana karala na evam valala na ye, ‘eta to suspasta apavada’y"
24,13,"tārā kena e vyāpāre cārajana sākṣī niẏe āsala nā? sutarāṃ yakhana tārā sākṣī niẏe āseni, takhana tārāi āllāhara kāche mithyāvādī.","tara kena e vyapare carajana saksi niye asala nay sutaram yakhana tara saksi niye aseni, takhana tarai allahara kache mithyavadi."
24,14,"āra yadi duniẏā o ākherāte tomādera upara āllāhara daẏā o tā~ra anugraha nā thākata, tave tomarā yāte lipta chile, tāra janya tomāderake avaśyai kaṭhina āyāva sparśa karata.","ara yadi duniya o akherate tomadera upara allahara daya o ta~ra anugraha na thakata, tave tomara yate lipta chile, tara janya tomaderake avasyai kathina ayava sparsa karata."
24,15,"yakhana eṭā tomarā tomādera mukhe mukhe char̤ācchile evaṃ tomarā tomādera mukha diẏe emana kathā valachile, yāte tomādera kona jñāna chila nā; āra tomarā eṭāke khuvai tuccha mane karachile, athaca eṭā āllāhara nikaṭa khuvai gurutara.","yakhana eta tomara tomadera mukhe mukhe characchile evam tomara tomadera mukha diye emana katha valachile, yate tomadera kona jnana chila na; ara tomara etake khuvai tuccha mane karachile, athaca eta allahara nikata khuvai gurutara."
24,16,"āra tomarā yakhana eṭā śunale, takhana tomarā kena valale nā ye, ‘e niẏe kathā valā āmādera pakṣe sambhava naẏa. tumi ati pavitra mahāna, eṭā eka gurutara apavāda’.","ara tomara yakhana eta sunale, takhana tomara kena valale na ye, ‘e niye katha vala amadera pakse sambhava naya. tumi ati pavitra mahana, eta eka gurutara apavada’."
24,17,"āllāha tomāderake upadeśa dicchena ye, yadi tomarā mumina hao, tāhale āra kakhano era punarāvṛtti karave nā.","allaha tomaderake upadesa dicchena ye, yadi tomara mumina hao, tahale ara kakhano era punaravrtti karave na."
24,18,"āra āllāha tomādera janya āẏātasamūha spaṣṭabhāve varṇanā karachena evaṃ āllāha mahājñānī, prajñāmaẏa.","ara allaha tomadera janya ayatasamuha spastabhave varnana karachena evam allaha mahajnani, prajnamaya."
24,19,"niścaẏa yārā eṭā pachanda kare ye, muminadera madhye aślīlatā char̤iẏe par̤uka, tādera janya duniẏā o ākherāte raẏeche yantraṇādāẏaka āyāva. āra āllāha jānena evaṃ tomarā jāna nā.","niscaya yara eta pachanda kare ye, muminadera madhye aslilata chariye paruka, tadera janya duniya o akherate rayeche yantranadayaka ayava. ara allaha janena evam tomara jana na."
24,20,"āra yadi tomādera upara āllāhara anugraha o tā~ra daẏā nā thākata, (tāhale tomarā dhvaṃsa haẏe yete) āra niścaẏa āllāha var̤a meheravāna, parama daẏālu.","ara yadi tomadera upara allahara anugraha o ta~ra daya na thakata, (tahale tomara dhvamsa haye yete) ara niscaya allaha vara meheravana, parama dayalu."
24,21,"he muminagaṇa, tomarā śaẏatānera padāṅkasamūha anusaraṇa karo nā. āra ye śaẏatānera padāṅkasamūha anusaraṇa karave, niścaẏa se aślīlatā o manda kājera nirdeśa deve. āra yadi tomādera prati āllāhara anugraha o tā~ra daẏā nā thākata, tāhale tomādera keui kakhano pavitra hate pārata nā; kintu āllāha yāke icchā karena, pavitra karena. āra āllāha sarvaśrotā, mahājñānī.","he muminagana, tomara sayatanera padankasamuha anusarana karo na. ara ye sayatanera padankasamuha anusarana karave, niscaya se aslilata o manda kajera nirdesa deve. ara yadi tomadera prati allahara anugraha o ta~ra daya na thakata, tahale tomadera keui kakhano pavitra hate parata na; kintu allaha yake iccha karena, pavitra karena. ara allaha sarvasrota, mahajnani."
24,22,"āra tomādera madhye yārā maryādā o prācuryera adhikārī, tārā yena emana kasama nā kare ye, tārā nikaṭātmīẏadera, misakīnadera o āllāhara pathe hijaratakārīdera kichui deve nā. āra tārā yena tādera kṣamā kare evaṃ tādera doṣatruṭi upekṣā kare. tomarā ki pachanda kara nā ye, āllāha tomādera kṣamā kare dena? āra āllāha var̤ai kṣamāśīla, parama daẏālu.","ara tomadera madhye yara maryada o pracuryera adhikari, tara yena emana kasama na kare ye, tara nikatatmiyadera, misakinadera o allahara pathe hijaratakaridera kichui deve na. ara tara yena tadera ksama kare evam tadera dosatruti upeksa kare. tomara ki pachanda kara na ye, allaha tomadera ksama kare denay ara allaha varai ksamasila, parama dayalu."
24,23,"yārā saccaritrā saralamanā mumina nārīdera prati apavāda āropa kare, tārā duniẏā o ākhirāte abhiśapta. āra tādera janya raẏeche mahāāyāva.","yara saccaritra saralamana mumina naridera prati apavada aropa kare, tara duniya o akhirate abhisapta. ara tadera janya rayeche mahaayava."
24,24,"yedina tādera jihavāgulo, tādera hātagulo o tādera pāgulo tārā yā karata, se vyāpāre tādera viruddhe sākṣya deve.","yedina tadera jihavagulo, tadera hatagulo o tadera pagulo tara ya karata, se vyapare tadera viruddhe saksya deve."
24,25,"sedina āllāha tāderake tādera nyāyya pratidāna puropuri diẏe devena, āra tārā jānave ye, āllāhai suspaṣṭa satya.","sedina allaha taderake tadera nyayya pratidana puropuri diye devena, ara tara janave ye, allahai suspasta satya."
24,26,"duścaritrā nārīrā duścaritra puruṣadera janya evaṃ duścaritra puruṣarā duścaritrā nārīdera janya. āra saccaritrā nārīrā saccaritra puruṣadera janya evaṃ saccaritra puruṣarā saccaritrā nārīdera janya; lokerā yā vale, tārā tā theke mukta. tādera janya raẏeche kṣamā o sammānajanaka riyka.","duscaritra narira duscaritra purusadera janya evam duscaritra purusara duscaritra naridera janya. ara saccaritra narira saccaritra purusadera janya evam saccaritra purusara saccaritra naridera janya; lokera ya vale, tara ta theke mukta. tadera janya rayeche ksama o sammanajanaka riyka."
24,27,"he muminagaṇa, tomarā nijadera gṛha chār̤ā anya kārao gṛhe praveśa karo nā, yatakṣaṇa nā tomarā anumati neve evaṃ gṛhavāsīderake sālāma deve. eṭāi tomādera janya kalyāṇakara, yāte tomarā upadeśa grahaṇa kara.","he muminagana, tomara nijadera grha chara anya karao grhe pravesa karo na, yataksana na tomara anumati neve evam grhavasiderake salama deve. etai tomadera janya kalyanakara, yate tomara upadesa grahana kara."
24,28,"ataḥpara yadi tomarā sekhāne kāuke nā pāo tāhale tomāderake anumati nā deẏā paryanta tomarā sekhāne praveśa karo nā. āra yadi tomāderake valā haẏa, ‘phire yāo’ tāhale phire yāve. eṭāi tomādera janya adhika pavitra. tomarā yā kara āllāha se viṣaẏe samyaka avagata.","atahpara yadi tomara sekhane kauke na pao tahale tomaderake anumati na deya paryanta tomara sekhane pravesa karo na. ara yadi tomaderake vala haya, ‘phire yao’ tahale phire yave. etai tomadera janya adhika pavitra. tomara ya kara allaha se visaye samyaka avagata."
24,29,"ye ghare keu vāsa kare nā, tāte tomādera kona bhogasāmagrī thākale, sekhāne tomādera praveśe kona pāpa have nā. āra āllāha jānena yā tomarā prakāśa kara āra yā tomarā gopana kara.","ye ghare keu vasa kare na, tate tomadera kona bhogasamagri thakale, sekhane tomadera pravese kona papa have na. ara allaha janena ya tomara prakasa kara ara ya tomara gopana kara."
24,30,"mumina puruṣaderake vala, tārā tādera dṛṣṭike saṃyata rākhave evaṃ tādera lajjāsthānera hiphāyata karave. eṭāi tādera janya adhika pavitra. niścaẏa tārā yā kare se samparke āllāha samyaka avahita.","mumina purusaderake vala, tara tadera drstike samyata rakhave evam tadera lajjasthanera hiphayata karave. etai tadera janya adhika pavitra. niscaya tara ya kare se samparke allaha samyaka avahita."
24,31,"āra mumina nārīderake vala, yena tārā tādera dṛṣṭike saṃyata rākhave evaṃ tādera lajjāsthānera hiphāyata kare. āra yā sādhāraṇata prakāśa pāẏa tā chār̤ā tādera saundarya tārā prakāśa karave nā. tārā yena tādera or̤anā diẏe vakṣadeśake āvṛta kare rākhe. āra tārā yena tādera svāmī, pitā, śvaśura, nijadera chele, svāmīra chele, bhāi, bhāi era chele, vonera chele, āpana nārīgaṇa, tādera ḍāna hāta yāra mālika haẏeche, adhīnastha yaunakāmanāmukta puruṣa athavā nārīdera gopana aṅga samparke ajña vālaka chār̤ā kāro kāche nijadera saundarya prakāśa nā kare. āra tārā yena nijadera gopana saundarya prakāśa karāra janya sajore padacāraṇā nā kare. he muminagaṇa, tomarā sakalei āllāhara nikaṭa tāovā kara, yāte tomarā saphalakāma hate pāra.","ara mumina nariderake vala, yena tara tadera drstike samyata rakhave evam tadera lajjasthanera hiphayata kare. ara ya sadharanata prakasa paya ta chara tadera saundarya tara prakasa karave na. tara yena tadera orana diye vaksadesake avrta kare rakhe. ara tara yena tadera svami, pita, svasura, nijadera chele, svamira chele, bhai, bhai era chele, vonera chele, apana narigana, tadera dana hata yara malika hayeche, adhinastha yaunakamanamukta purusa athava naridera gopana anga samparke ajna valaka chara karo kache nijadera saundarya prakasa na kare. ara tara yena nijadera gopana saundarya prakasa karara janya sajore padacarana na kare. he muminagana, tomara sakalei allahara nikata taova kara, yate tomara saphalakama hate para."
24,32,āra tomarā tomādera madhyakāra avivāhita nārī-puruṣa o satkarmaśīla dāsa dāsīdera vivāha dāo. tārā abhāvī hale āllāha nija anugrahe tāderake abhāvamukta kare devena. āllāha prācuryamaẏa o mahājñānī.,ara tomara tomadera madhyakara avivahita nari-purusa o satkarmasila dasa dasidera vivaha dao. tara abhavi hale allaha nija anugrahe taderake abhavamukta kare devena. allaha pracuryamaya o mahajnani.
24,33,"āra yādera vivāhera sāmarthya nei āllāha tāderake nija anugrahe abhāvamukta nā karā paryanta tārā yena saṃyama avalamvana kare. āra tomādera mālikānādhīna dāsa-dāsīdera madhye yārā muktira janya likhita cukti karate cāẏa tādera sāthe tomarā likhita cukti kara, yadi tomarā tādera madhye kalyāṇa āche vale jānate pāra evaṃ āllāha tomāderake ye sampada diẏechena tā theke tomarā tāderake dāo. tomādera dāsīrā satītva rakṣā karate cāile tomarā duniẏāra jīvanera sampadera kāmanāẏa tāderake vyabhicāre vādhya karo nā. āra yārā tāderake vādhya karave, niścaẏa tāderake vādhya karāra para āllāha tādera prati atyanta kṣamāśīla parama daẏālu.","ara yadera vivahera samarthya nei allaha taderake nija anugrahe abhavamukta na kara paryanta tara yena samyama avalamvana kare. ara tomadera malikanadhina dasa-dasidera madhye yara muktira janya likhita cukti karate caya tadera sathe tomara likhita cukti kara, yadi tomara tadera madhye kalyana ache vale janate para evam allaha tomaderake ye sampada diyechena ta theke tomara taderake dao. tomadera dasira satitva raksa karate caile tomara duniyara jivanera sampadera kamanaya taderake vyabhicare vadhya karo na. ara yara taderake vadhya karave, niscaya taderake vadhya karara para allaha tadera prati atyanta ksamasila parama dayalu."
24,34,āra niścaẏa āmi tomādera kāche nāyila karechi suspaṣṭa āẏātasamūha evaṃ tomādera pūrve yārā cale geche tādera dṛṣṭānta o muttākīdera janya upadeśa.,ara niscaya ami tomadera kache nayila karechi suspasta ayatasamuha evam tomadera purve yara cale geche tadera drstanta o muttakidera janya upadesa.
24,35,"āllāha āsamānasamūha o yamīnera nūra. tā~ra nūrera upamā ekaṭi tākera matai. tāte raẏeche ekaṭi pradīpa, pradīpaṭi raẏeche ekaṭi cimanira madhye. cimaniṭi ujjvala tārakāra matai. pradīpaṭi varakatamaẏa yāitūna gāchera tela dvārā jvālāno haẏa, yā pūrva dikerao naẏa evaṃ paścima dikerao naẏa. era tela yena ālo vikiraṇa kare, yadio tāte āguna sparśa nā kare. nūrera upara nūra. āllāha yāke icchā hidāẏāta karena tā~ra nūrera dike. āra āllāha mānuṣera janya upamāsamūha upasthāpana karena. āra āllāha pratiṭi vastu samparke samyaka jñāta.","allaha asamanasamuha o yaminera nura. ta~ra nurera upama ekati takera matai. tate rayeche ekati pradipa, pradipati rayeche ekati cimanira madhye. cimaniti ujjvala tarakara matai. pradipati varakatamaya yaituna gachera tela dvara jvalano haya, ya purva dikerao naya evam pascima dikerao naya. era tela yena alo vikirana kare, yadio tate aguna sparsa na kare. nurera upara nura. allaha yake iccha hidayata karena ta~ra nurera dike. ara allaha manusera janya upamasamuha upasthapana karena. ara allaha pratiti vastu samparke samyaka jnata."
24,36,sesava ghare yāke samunnata karate evaṃ yekhāne āllāhara nāma yikra karate āllāhai anumati diẏechena. sekhāne sakāla o sandhyāẏa tā~ra tāsavīha pāṭha kare-,sesava ghare yake samunnata karate evam yekhane allahara nama yikra karate allahai anumati diyechena. sekhane sakala o sandhyaya ta~ra tasaviha patha kare-
24,37,"sesava loka, yāderake vyavasā-vāṇijya o kraẏa-vikraẏa āllāhara yikra, sālāta kāẏema karā o yākāta pradāna karā theke virata rākhe nā. tārā sedinake bhaẏa kare, yedina antara o dṛṣṭisamūha ulṭe yāve.","sesava loka, yaderake vyavasa-vanijya o kraya-vikraya allahara yikra, salata kayema kara o yakata pradana kara theke virata rakhe na. tara sedinake bhaya kare, yedina antara o drstisamuha ulte yave."
24,38,yāte tādera kṛta uttama āmalera janya āllāha tāderake pratidāna dena evaṃ tini svīẏa anugrahe tāderake āro vār̤iẏe dena. āra āllāha yāke icchā karena aparimita riyka dāna karena.,yate tadera krta uttama amalera janya allaha taderake pratidana dena evam tini sviya anugrahe taderake aro variye dena. ara allaha yake iccha karena aparimita riyka dana karena.
24,39,"āra yārā kupharī kare, tādera āmalasamūha marubhūmira maricikāra mata, pipāsita vyakti yāke pāni mane kare. avaśeṣe yakhana se tāra kāche āsave, takhana se dekhave seṭā kichui naẏa. āra se sekhāne āllāhake dekhate pāve. ataḥpara tini tāke tāra hisāva paripūrṇa kare devena. āra āllāha ati druta hisāva grahaṇakārī.","ara yara kuphari kare, tadera amalasamuha marubhumira maricikara mata, pipasita vyakti yake pani mane kare. avasese yakhana se tara kache asave, takhana se dekhave seta kichui naya. ara se sekhane allahake dekhate pave. atahpara tini take tara hisava paripurna kare devena. ara allaha ati druta hisava grahanakari."
24,40,"athavā (tādera āmalasamūha) gabhīra samūdre ghanibhūta andhakārera mata, yāke ācchanna kare ḍheuẏera upare ḍheu, tāra upare meghamālā. aneka andhakāra; eka starera upara apara stara. keu hāta vera karale ādau tā dekhate pāẏa nā. āra āllāha yāke nūra dena nā tāra janya kona nūra nei.","athava (tadera amalasamuha) gabhira samudre ghanibhuta andhakarera mata, yake acchanna kare dheuyera upare dheu, tara upare meghamala. aneka andhakara; eka starera upara apara stara. keu hata vera karale adau ta dekhate paya na. ara allaha yake nura dena na tara janya kona nura nei."
24,41,"tumi ki dekhani ye, āsamāna o yamīne yārā āche tārā evaṃ sārivaddha haẏe ur̤anta pākhirā āllāhara tāsavīha pāṭha kare? pratyekei tā~ra sālāta o tāsavīha jāne. tārā yā kare se samparke āllāha samyaka avagata.","tumi ki dekhani ye, asamana o yamine yara ache tara evam sarivaddha haye uranta pakhira allahara tasaviha patha karey pratyekei ta~ra salata o tasaviha jane. tara ya kare se samparke allaha samyaka avagata."
24,42,āra āsamāna o yamīnera mālikānā āllāhara janyai. āra āllāhara dikei pratyāvartana.,ara asamana o yaminera malikana allahara janyai. ara allahara dikei pratyavartana.
24,43,"tumi ki dekhani ye, āllāha meghamālāke paricālita karena, tārapara tini seguloke ekatre jur̤e dena, tārapara segulo stupīkṛta karena, tārapara tumi dekhate pāo tāra madhya theke vṛṣṭira vera haẏa. āra tini ākāśe sthita meghamālāra pāhār̤a theke śilā varṣaṇa karena. tārapara tā dvārā yāke icchā āghāta karena. āra yāra kācha theke icchā tā sariẏe dena. era vidyutera jhalaka dṛṣṭiśakti prāẏa ker̤e neẏa.","tumi ki dekhani ye, allaha meghamalake paricalita karena, tarapara tini seguloke ekatre jure dena, tarapara segulo stupikrta karena, tarapara tumi dekhate pao tara madhya theke vrstira vera haya. ara tini akase sthita meghamalara pahara theke sila varsana karena. tarapara ta dvara yake iccha aghata karena. ara yara kacha theke iccha ta sariye dena. era vidyutera jhalaka drstisakti praya kere neya."
24,44,"āllāha dina o rātera āvartana ghaṭāna, niścaẏai ete antaradṛṣṭisampannadera janya śikṣā raẏeche.","allaha dina o ratera avartana ghatana, niscayai ete antaradrstisampannadera janya siksa rayeche."
24,45,"āra āllāha pratyeka jīvake pāni theke sṛṣṭi karechena. ataḥpara tādera konaṭi peṭe bhara diẏe cale, konaṭi cale du’pāẏera upara, āvāra konaṭi cāra pāẏera upara cale. āllāha yā icchā sṛṣṭi karena. niścaẏa āllāha sava kichura upara sarvaśaktimāna.","ara allaha pratyeka jivake pani theke srsti karechena. atahpara tadera konati pete bhara diye cale, konati cale du’payera upara, avara konati cara payera upara cale. allaha ya iccha srsti karena. niscaya allaha sava kichura upara sarvasaktimana."
24,46,avaśyai āmi suspaṣṭa āẏātasamūha nāyila karechi. āra āllāha yāke icchā sarala saṭhika patha dekhāna.,avasyai ami suspasta ayatasamuha nayila karechi. ara allaha yake iccha sarala sathika patha dekhana.
24,47,"tārā vale, ‘āmarā āllāha o rāsūlera prati īmāna enechi evaṃ āmarā ānugatya karechi’, tārapara tādera ekaṭi dala era pare mukha phiriẏe neẏa. āra tārā mumina naẏa.","tara vale, ‘amara allaha o rasulera prati imana enechi evam amara anugatya karechi’, tarapara tadera ekati dala era pare mukha phiriye neya. ara tara mumina naya."
24,48,"āra yakhana tāderake āllāha o tā~ra rāsūlera prati e marme āhavāna karā haẏa ye, tini tādera madhye vicāramīmāṃsā karavena, takhana tādera ekaṭi dala mukha phiriẏe neẏa.","ara yakhana taderake allaha o ta~ra rasulera prati e marme ahavana kara haya ye, tini tadera madhye vicaramimamsa karavena, takhana tadera ekati dala mukha phiriye neya."
24,49,"kintu yadi satya tādera pakṣe thāke, tāhale tārā tāra kāche ekānta vinītabhāve chuṭe āse.","kintu yadi satya tadera pakse thake, tahale tara tara kache ekanta vinitabhave chute ase."
24,50,"tādera antare ki vyādhi raẏeche? nāki tārā sandeha poṣaṇa kare, nā tārā bhaẏa kare ye, āllāha o tā~ra rāsūla tādera upara yulama karavena? varaṃ tārāi to yālima.","tadera antare ki vyadhi rayechey naki tara sandeha posana kare, na tara bhaya kare ye, allaha o ta~ra rasula tadera upara yulama karavenay varam tarai to yalima."
