key,surah,ayah,word,latin_iast,latin_ascii
24:10:3,24,10,3,āllāhara,allahara
24:10:4,24,10,4,tomādera upara,tomadera upara
24:10:5,24,10,5,o tā~ra dayaā (tave tomarā jaṭilatāya paḍate),o ta~ra dayaa (tave tomara jatilataya padate)
24:10:6,24,10,6,āra niścayai,ara niscayai
24:10:7,24,10,7,āllāha,allaha
24:10:8,24,10,8,taovā grahaṇakārī,taova grahanakari
24:10:9,24,10,9,prajñāmaya,prajnamaya
24:10:10,24,10,10,(10),(10)
24:11:1,24,11,1,niścayai,niscayai
24:11:2,24,11,2,yārā,yara
24:11:3,24,11,3,tārā eseche,tara eseche
24:11:4,24,11,4,niẏe apavāda racanā,niye apavada racana
24:11:5,24,11,5,(tārā) ekaṭi dala,(tara) ekati dala
24:11:6,24,11,6,tomādera madhyakāra,tomadera madhyakara
24:11:7,24,11,7,nā,na
24:11:8,24,11,8,tā tomarā mane karo,ta tomara mane karo
24:11:9,24,11,9,khārāpa,kharapa
24:11:10,24,11,10,janye tomādera,janye tomadera
24:11:11,24,11,11,varaṃ,varam
24:11:12,24,11,12,tā,ta
24:11:13,24,11,13,bhālo,bhalo
24:11:14,24,11,14,janye tomādera,janye tomadera
24:11:15,24,11,15,janye pratyeka,janye pratyeka
24:11:16,24,11,16,vyaktira (rayaeche),vyaktira (rayaeche)
24:11:17,24,11,17,tādera madhya ha'te,tadera madhya ha'te
24:11:18,24,11,18,yataṭā,yatata
24:11:19,24,11,19,se arjana kareche,se arjana kareche
24:11:20,24,11,20,ha'te,ha'te
24:11:21,24,11,21,pāpa,papa
24:11:22,24,11,22,āra ye,ara ye
24:11:23,24,11,23,dāyaitva niyaeche (nijera upara),dayaitva niyaeche (nijera upara)
24:11:24,24,11,24,tāra vaḍa (aṃśa),tara vada (amsa)
24:11:25,24,11,25,madhya ha'te tādera,madhya ha'te tadera
24:11:26,24,11,26,janye tāra (raẏeche),janye tara (rayeche)
24:11:27,24,11,27,śāsti,sasti
24:11:28,24,11,28,kaṭhina,kathina
24:11:29,24,11,29,(11),(11)
24:12:1,24,12,1,kena nā,kena na
24:12:2,24,12,2,yakhana,yakhana
24:12:3,24,12,3,tā tomarā śunale,ta tomara sunale
24:12:4,24,12,4,anumāna karalo,anumana karalo
24:12:5,24,12,5,mu'minarā,mu'minara
24:12:6,24,12,6,o mu'mina nārīrā,o mu'mina narira
24:12:7,24,12,7,samparke tādera nijedera,samparke tadera nijedera
24:12:8,24,12,8,bhālo (dhāraṇā),bhalo (dharana)
24:12:9,24,12,9,o (kena nā) valalo,o (kena na) valalo
24:12:10,24,12,10,"""eṭā","""eta"
24:12:11,24,12,11,mithyā apavāda,mithya apavada
24:12:12,24,12,12,"suspaṣṭa""","suspasta"""
24:12:13,24,12,13,(12),(12)
24:13:1,24,13,1,kena nā,kena na
24:13:2,24,13,2,tārā āsalo,tara asalo
24:13:3,24,13,3,e vyāpāre,e vyapare
24:13:4,24,13,4,niẏe cārajana,niye carajana
24:13:5,24,13,5,sākṣī,saksi
24:13:6,24,13,6,kājei yakhana,kajei yakhana
24:13:7,24,13,7,ni,ni
24:13:8,24,13,8,tārā āse,tara ase
24:13:9,24,13,9,niẏe sākṣīderake,niye saksiderake
24:13:10,24,13,10,tāha'le aisavaloka,taha'le aisavaloka
24:13:11,24,13,11,nikaṭe,nikate
24:13:12,24,13,12,āllāhara,allahara
24:13:13,24,13,13,tārāi,tarai
24:13:14,24,13,14,mithyāvādī,mithyavadi
24:13:15,24,13,15,(13),(13)
24:14:1,24,14,1,āra yadi nā (hato),ara yadi na (hato)
24:14:2,24,14,2,anugraha,anugraha
24:14:3,24,14,3,āllāhara,allahara
24:14:4,24,14,4,tomādera upara,tomadera upara
24:14:5,24,14,5,o tā~ra dayaā,o ta~ra dayaa
24:14:6,24,14,6,madhye,madhye
24:14:7,24,14,7,duniyaāra,duniyaara
24:14:8,24,14,8,o ākhirāte,o akhirate
24:14:9,24,14,9,avaśyai tomāderake sparśa karato,avasyai tomaderake sparsa karato
24:14:10,24,14,10,madhye,madhye
24:14:11,24,14,11,yāra,yara
24:14:12,24,14,12,tomarā jaḍaiyae paḍaechile,tomara jadaiyae padaechile
24:14:13,24,14,13,sekṣetre,seksetre
24:14:14,24,14,14,śāsti,sasti
24:14:15,24,14,15,kaṭhina,kathina
24:14:16,24,14,16,(14),(14)
24:15:1,24,15,1,yakhana,yakhana
24:15:2,24,15,2,tā tomarā chaḍaācchile,ta tomara chadaacchile
24:15:3,24,15,3,diẏe tomādera jihvā,diye tomadera jihva
24:15:4,24,15,4,o valachile,o valachile
24:15:5,24,15,5,diẏe tomādera mukha,diye tomadera mukha
24:15:6,24,15,6,yāra,yara
24:15:7,24,15,7,nei,nei
24:15:8,24,15,8,tomādera,tomadera
24:15:9,24,15,9,samparke se,samparke se
24:15:10,24,15,10,kona jñāna,kona jnana
24:15:11,24,15,11,āra tā tomarā mane karachile,ara ta tomara mane karachile
24:15:12,24,15,12,tuccha,tuccha
24:15:13,24,15,13,athaca tā,athaca ta
24:15:14,24,15,14,nikaṭa,nikata
24:15:15,24,15,15,āllāhara,allahara
24:15:16,24,15,16,gurutara,gurutara
24:15:17,24,15,17,(15),(15)
24:16:1,24,16,1,evaṃ kena nā,evam kena na
24:16:2,24,16,2,yakhana,yakhana
24:16:3,24,16,3,tā tomarā śunechile,ta tomara sunechile
24:16:4,24,16,4,valale tomarā,valale tomara
24:16:5,24,16,5,"""naẏa","""naya"
24:16:6,24,16,6,havāra (śobhā pāya),havara (sobha paya)
24:16:7,24,16,7,janye āmādera,janye amadera
24:16:8,24,16,8,ye,ye
24:16:9,24,16,9,kathā valaveā āmarā,katha valavea amara
24:16:10,24,16,10,e viṣaẏe,e visaye
24:16:11,24,16,11,(he āllāha) tumi mahāna pavitra,(he allaha) tumi mahana pavitra
24:16:12,24,16,12,eṭāto,etato
24:16:13,24,16,13,apavāda,apavada
24:16:14,24,16,14,"gurutara""","gurutara"""
24:16:15,24,16,15,(16),(16)
24:17:1,24,17,1,tomādera upadeśa karena,tomadera upadesa karena
24:17:2,24,17,2,āllāha,allaha
24:17:3,24,17,3,ye (nā),ye (na)
24:17:4,24,17,4,punarāvṛtti karo,punaravrtti karo
24:17:5,24,17,5,anurūpa tāra,anurupa tara
24:17:6,24,17,6,kakhanao,kakhanao
24:17:7,24,17,7,yadi,yadi
24:17:8,24,17,8,tomarā hayae thāko,tomara hayae thako
24:17:9,24,17,9,mu'mina,mu'mina
24:17:10,24,17,10,(17),(17)
24:18:1,24,18,1,evaṃ suspaṣṭa varṇanā karechena,evam suspasta varnana karechena
24:18:2,24,18,2,āllāha,allaha
24:18:3,24,18,3,janye tomādera,janye tomadera
24:18:4,24,18,4,āyaātasamūha,ayaatasamuha
24:18:5,24,18,5,āra āllāha,ara allaha
24:18:6,24,18,6,sarvajña,sarvajna
24:18:7,24,18,7,prajñāmaya,prajnamaya
24:18:8,24,18,8,(18),(18)
24:19:1,24,19,1,niścaẏai,niscayai
24:19:2,24,19,2,yārā,yara
24:19:3,24,19,3,pachanda kare,pachanda kare
24:19:4,24,19,4,ye,ye
24:19:5,24,19,5,prasāra lābha karuka,prasara labha karuka
24:19:6,24,19,6,nirlajjatā,nirlajjata
24:19:7,24,19,7,madhye,madhye
24:19:8,24,19,8,(tādera) yārā,(tadera) yara
24:19:9,24,19,9,īmāna eneche,imana eneche
24:19:10,24,19,10,janye tādera,janye tadera
24:19:11,24,19,11,śāsti,sasti
24:19:12,24,19,12,nidāruṇa,nidaruna
24:19:13,24,19,13,madhye,madhye
24:19:14,24,19,14,duniyaāra,duniyaara
24:19:15,24,19,15,o ākhirāte,o akhirate
24:19:16,24,19,16,āra āllāha,ara allaha
24:19:17,24,19,17,jānena,janena
24:19:18,24,19,18,kintu tomarā,kintu tomara
24:19:19,24,19,19,nā,na
24:19:20,24,19,20,tomarā jāno,tomara jano
24:19:21,24,19,21,(19),(19)
24:20:1,24,20,1,evaṃ yadi nā (hato),evam yadi na (hato)
24:20:2,24,20,2,anugraha,anugraha
24:20:3,24,20,3,āllāhara,allahara
24:20:4,24,20,4,tomādera upara,tomadera upara
24:20:5,24,20,5,o tā~ra dayaā (tave nikṛṣṭa pariṇāma hato),o ta~ra dayaa (tave nikrsta parinama hato)
24:20:6,24,20,6,kintu niścayai,kintu niscayai
24:20:7,24,20,7,āllāha,allaha
24:20:8,24,20,8,vaḍai dayaāvāna,vadai dayaavana
24:20:9,24,20,9,parama daẏālu,parama dayalu
24:20:10,24,20,10,(20),(20)
24:21:1,24,21,1,he,he
24:21:2,24,21,2,yārā,yara
24:21:3,24,21,3,īmāna enecho,imana enecho
24:21:4,24,21,4,nā,na
24:21:5,24,21,5,tomarā anusaraṇa karo,tomara anusarana karo
24:21:6,24,21,6,padāṅka,padanka
24:21:7,24,21,7,śaẏatānera,sayatanera
24:21:8,24,21,8,āra ye,ara ye
24:21:9,24,21,9,anusaraṇa karave,anusarana karave
24:21:10,24,21,10,padāṅka,padanka
24:21:11,24,21,11,śaẏatānera,sayatanera
24:21:12,24,21,12,tāha'le se niścaẏai,taha'le se niscayai
24:21:13,24,21,13,nirdeśa deve,nirdesa deve
24:21:14,24,21,14,prati nirlajjatāra,prati nirlajjatara
24:21:15,24,21,15,o manda kājera,o manda kajera
24:21:16,24,21,16,nā yadi āra (hato),na yadi ara (hato)
24:21:17,24,21,17,anugraha,anugraha
24:21:18,24,21,18,āllāhra,allahra
24:21:19,24,21,19,tomādera upara,tomadera upara
24:21:20,24,21,20,o tā~ra daẏā,o ta~ra daya
24:21:21,24,21,21,nā,na
24:21:22,24,21,22,pavitra ha'te pārato,pavitra ha'te parato
24:21:23,24,21,23,tomādera madhye,tomadera madhye
24:21:24,24,21,24,kona,kona
24:21:25,24,21,25,ekajana,ekajana
24:21:26,24,21,26,kakhanao,kakhanao
24:21:27,24,21,27,kintu,kintu
24:21:28,24,21,28,āllāh,allah
24:21:29,24,21,29,pavitra kare dena,pavitra kare dena
24:21:30,24,21,30,yāke,yake
24:21:31,24,21,31,tini cāna,tini cana
24:21:32,24,21,32,āra āllāh,ara allah
24:21:33,24,21,33,sava śunena,sava sunena
24:21:34,24,21,34,sava jānena,sava janena
24:21:35,24,21,35,(21),(21)
24:22:1,24,22,1,āra nā (yena),ara na (yena)
24:22:2,24,22,2,śapatha grahaṇa kare,sapatha grahana kare
24:22:3,24,22,3,adhikārīrā,adhikarira
24:22:4,24,22,4,anugrahera,anugrahera
24:22:5,24,22,5,tomādera madhya theke,tomadera madhya theke
24:22:6,24,22,6,o prācuryera (adhikārīrā),o pracuryera (adhikarira)
24:22:7,24,22,7,ye,ye
24:22:8,24,22,8,tārā dive (nā),tara dive (na)
24:22:9,24,22,9,adhikārīdera,adhikaridera
24:22:10,24,22,10,naikaṭyera (ātmīẏa svajanake),naikatyera (atmiya svajanake)
24:22:11,24,22,11,o abhāvagrastaderake,o abhavagrastaderake
24:22:12,24,22,12,o muhājiraderake,o muhajiraderake
24:22:13,24,22,13,madhye,madhye
24:22:14,24,22,14,pathera,pathera
24:22:15,24,22,15,āllāhra,allahra
24:22:16,24,22,16,evaṃ yena tārā kṣamā kare deẏa,evam yena tara ksama kare deya
24:22:17,24,22,17,evaṃ yena doṣa-truṭi upekṣā kare,evam yena dosa-truti upeksa kare
24:22:18,24,22,18,nā ki,na ki
24:22:19,24,22,19,tomarā pachanda karo,tomara pachanda karo
24:22:20,24,22,20,ye,ye
24:22:21,24,22,21,kṣamā karavena,ksama karavena
24:22:22,24,22,22,āllāh,allah
24:22:23,24,22,23,tomāderake,tomaderake
24:22:24,24,22,24,āra āllāh,ara allah
24:22:25,24,22,25,var̤a kṣamāśīla,vara ksamasila
24:22:26,24,22,26,parama daẏālu,parama dayalu
24:22:27,24,22,27,(22),(22)
24:23:1,24,23,1,niścaẏai,niscayai
24:23:2,24,23,2,yārā,yara
24:23:3,24,23,3,apavāda deẏa,apavada deya
24:23:4,24,23,4,pavitra ramanīrā,pavitra ramanira
24:23:5,24,23,5,sādāsidhā,sadasidha
24:23:6,24,23,6,mu'mina nārīderake,mu'mina nariderake
24:23:7,24,23,7,tārā abhiśapta,tara abhisapta
24:23:8,24,23,8,madhye,madhye
24:23:9,24,23,9,duniẏāra,duniyara
24:23:10,24,23,10,o ākhirāte,o akhirate
24:23:11,24,23,11,evaṃ janye tādera,evam janye tadera
24:23:12,24,23,12,śāsti (raẏeche),sasti (rayeche)
24:23:13,24,23,13,kaṭhina,kathina
24:23:14,24,23,14,(23),(23)
24:24:1,24,24,1,sedina,sedina
24:24:2,24,24,2,sākṣya dive,saksya dive
24:24:3,24,24,3,tādera viruddhe,tadera viruddhe
24:24:4,24,24,4,tādera jihvāgulo,tadera jihvagulo
24:24:5,24,24,5,o tādera hātagulo,o tadera hatagulo
24:24:6,24,24,6,o tādera pāgulo,o tadera pagulo
24:24:7,24,24,7,ai viṣaẏe yā,ai visaye ya
24:24:8,24,24,8,tārā chilo,tara chilo
24:24:9,24,24,9,tārā kāja kare,tara kaja kare
24:24:10,24,24,10,(24),(24)
24:25:1,24,25,1,sedina,sedina
24:25:2,24,25,2,tāderake puropuri divena,taderake puropuri divena
24:25:3,24,25,3,āllāh,allah
24:25:4,24,25,4,tādera pratidāna,tadera pratidana
24:25:5,24,25,5,yathāyogya,yathayogya
24:25:6,24,25,6,āra tārā jānave,ara tara janave
24:25:7,24,25,7,ye,ye
24:25:8,24,25,8,āllāha,allaha
24:25:9,24,25,9,tinii,tinii
24:25:10,24,25,10,satya,satya
24:25:11,24,25,11,(satyera) suspaṣṭa prakāśaka,(satyera) suspasta prakasaka
24:25:12,24,25,12,(25),(25)
24:26:1,24,26,1,duścaritrā nārīrā,duscaritra narira
24:26:2,24,26,2,janye duścaritra puruṣadera (yogya),janye duscaritra purusadera (yogya)
24:26:3,24,26,3,o duścaritra puruṣarā,o duscaritra purusara
24:26:4,24,26,4,janye duścaritrā nārīdera (yogya),janye duscaritra naridera (yogya)
24:26:5,24,26,5,evaṃ saccaritrā nārīrā,evam saccaritra narira
24:26:6,24,26,6,janye saccaritra puruṣera (yogya),janye saccaritra purusera (yogya)
24:26:7,24,26,7,o saccaritra puruṣarā,o saccaritra purusara
24:26:8,24,26,8,janye saccaritrā nārīdera (yogya),janye saccaritra naridera (yogya)
24:26:9,24,26,9,aisavaloka,aisavaloka
24:26:10,24,26,10,mukta,mukta
24:26:11,24,26,11,tāha'te yā,taha'te ya
24:26:12,24,26,12,tārā vale,tara vale
24:26:13,24,26,13,janye tādera (raẏeche),janye tadera (rayeche)
24:26:14,24,26,14,kṣamā,ksama
24:26:15,24,26,15,o jīvikā,o jivika
24:26:16,24,26,16,sammānita,sammanita
24:26:17,24,26,17,(26),(26)
24:27:1,24,27,1,he,he
24:27:2,24,27,2,yārā,yara
24:27:3,24,27,3,īmāna enecho,imana enecho
24:27:4,24,27,4,nā,na
24:27:5,24,27,5,tomarā praveśa karo,tomara pravesa karo
24:27:6,24,27,6,gharagulote (anyadera),gharagulote (anyadera)
24:27:7,24,27,7,chār̤ā,chara
24:27:8,24,27,8,tomādera gharagulo,tomadera gharagulo
24:27:9,24,27,9,yatakṣaṇa nā,yataksana na
24:27:10,24,27,10,tomarā anumati cāo (o pāo),tomara anumati cao (o pao)
24:27:11,24,27,11,o tomarā sālāma dāo,o tomara salama dao
24:27:12,24,27,12,upara,upara
24:27:13,24,27,13,tārā adhivāsīdera,tara adhivasidera
24:27:14,24,27,14,eṭā,eta
24:27:15,24,27,15,uttama,uttama
24:27:16,24,27,16,janye tomādera,janye tomadera
24:27:17,24,27,17,āśā karā yāẏa tomarā,asa kara yaya tomara
24:27:18,24,27,18,tomarā upadeśa grahaṇa karave,tomara upadesa grahana karave
24:27:19,24,27,19,(27),(27)
24:28:1,24,28,1,tave yadi,tave yadi
24:28:2,24,28,2,nā,na
24:28:3,24,28,3,tomarā pāo,tomara pao
24:28:4,24,28,4,tāra madhye,tara madhye
24:28:5,24,28,5,kāuke,kauke
24:28:6,24,28,6,tāha'le nā,taha'le na
24:28:7,24,28,7,tāte tomarā praveśa karo,tate tomara pravesa karo
24:28:8,24,28,8,yatakṣaṇa nā,yataksana na
24:28:9,24,28,9,anumati deẏā haẏa,anumati deya haya
24:28:10,24,28,10,tomādera janye,tomadera janye
24:28:11,24,28,11,āra yadi,ara yadi
24:28:12,24,28,12,valā haẏa,vala haya
24:28:13,24,28,13,tomāderake,tomaderake
24:28:14,24,28,14,"""tomarā phire yāo""","""tomara phire yao"""
24:28:15,24,28,15,tāha'le tomarā phire yāo,taha'le tomara phire yao
24:28:16,24,28,16,tā,ta
24:28:17,24,28,17,pavitratama,pavitratama
24:28:18,24,28,18,janye tomādera,janye tomadera
24:28:19,24,28,19,āra āllāh,ara allah
24:28:20,24,28,20,ai viṣaẏe yā,ai visaye ya
24:28:21,24,28,21,tomarā karo (se samparke),tomara karo (se samparke)
24:28:22,24,28,22,khuva avahita,khuva avahita
24:28:23,24,28,23,(28),(28)
24:29:1,24,29,1,nei,nei
24:29:2,24,29,2,tomādera upara,tomadera upara
24:29:3,24,29,3,kona pāpa,kona papa
24:29:4,24,29,4,ye,ye
24:29:5,24,29,5,tomarā praveśa karave,tomara pravesa karave
24:29:6,24,29,6,(emana) gharagulote,(emana) gharagulote
24:29:7,24,29,7,(yā) naẏa,(ya) naya
24:29:8,24,29,8,vasavāsera sthāna (kāro),vasavasera sthana (karo)
24:29:9,24,29,9,tāra madhye (āche),tara madhye (ache)
24:29:10,24,29,10,sāmagrī dravya,samagri dravya
24:29:11,24,29,11,tomādera (savāra janye),tomadera (savara janye)
24:29:12,24,29,12,āra āllāh,ara allah
24:29:13,24,29,13,jānena,janena
24:29:14,24,29,14,yā,ya
24:29:15,24,29,15,tomarā prakāśa karo,tomara prakasa karo
24:29:16,24,29,16,āra yā,ara ya
24:29:17,24,29,17,tomarā gopana karo,tomara gopana karo
24:29:18,24,29,18,(29),(29)
24:30:1,24,30,1,(he nāvī) valo,(he navi) valo
24:30:2,24,30,2,mu'minaderake,mu'minaderake
24:30:3,24,30,3,saṃyata kare (yena tārā),samyata kare (yena tara)
24:30:4,24,30,4,vyāpāra,vyapara
24:30:5,24,30,5,dṛṣṭigulora tādera,drstigulora tadera
24:30:6,24,30,6,evaṃ saṃrakṣaṇa kare (yena),evam samraksana kare (yena)
24:30:7,24,30,7,lajjāsthānasamūhake tādera,lajjasthanasamuhake tadera
24:30:8,24,30,8,eṭā,eta
24:30:9,24,30,9,pavitratama,pavitratama
24:30:10,24,30,10,janye tādera,janye tadera
24:30:11,24,30,11,niścaẏai,niscayai
24:30:12,24,30,12,āllāh,allah
24:30:13,24,30,13,khuva avagata,khuva avagata
24:30:14,24,30,14,(ai viṣaẏe) yā kichu,(ai visaye) ya kichu
24:30:15,24,30,15,tārā kare,tara kare
24:30:16,24,30,16,(30),(30)
24:31:1,24,31,1,evaṃ valo,evam valo
24:31:2,24,31,2,mu'mina nārīderake,mu'mina nariderake
24:31:3,24,31,3,tārā saṃyata rākhe (yena),tara samyata rakhe (yena)
24:31:4,24,31,4,vyāpāra,vyapara
24:31:5,24,31,5,tādera dṛṣṭisamūhera,tadera drstisamuhera
24:31:6,24,31,6,o saṃrakṣaṇa kare (yena),o samraksana kare (yena)
24:31:7,24,31,7,tādera lajjāsthānasamūhake,tadera lajjasthanasamuhake
24:31:8,24,31,8,evaṃ nā (yena),evam na (yena)
24:31:9,24,31,9,pradarśana kare,pradarsana kare
24:31:10,24,31,10,tādera saundarya,tadera saundarya
24:31:11,24,31,11,chār̤ā,chara
24:31:12,24,31,12,yā,ya
24:31:13,24,31,13,(sādhāraṇabhāve) prakāśa pāẏa,(sadharanabhave) prakasa paya
24:31:14,24,31,14,tā ha'te,ta ha'te
24:31:15,24,31,15,evaṃ jar̤iẏe rākhe yena,evam jariye rakhe yena
24:31:16,24,31,16,diẏe tādera or̤anā,diye tadera orana
24:31:17,24,31,17,upara,upara
24:31:18,24,31,18,tādera ghār̤a o vukera,tadera ghara o vukera
24:31:19,24,31,19,āra nā (yena),ara na (yena)
24:31:20,24,31,20,prakāśa kare,prakasa kare
24:31:21,24,31,21,tādera saundarya,tadera saundarya
24:31:22,24,31,22,chār̤ā,chara
24:31:23,24,31,23,nikaṭa tādera svāmīdera,nikata tadera svamidera
24:31:24,24,31,24,athavā,athava
24:31:25,24,31,25,tādera pitādera (nikaṭa),tadera pitadera (nikata)
24:31:26,24,31,26,athavā,athava
24:31:27,24,31,27,(nikaṭa) pitādera,(nikata) pitadera
24:31:28,24,31,28,tādera svāmīdera,tadera svamidera
24:31:29,24,31,29,athavā,athava
24:31:30,24,31,30,tādera putradera (nikaṭa),tadera putradera (nikata)
24:31:31,24,31,31,athavā,athava
24:31:32,24,31,32,(nikaṭa) putradera,(nikata) putradera
24:31:33,24,31,33,tādera svāmīdera,tadera svamidera
24:31:34,24,31,34,athavā,athava
24:31:35,24,31,35,tādera bhāidera (nikaṭa),tadera bhaidera (nikata)
24:31:36,24,31,36,athavā,athava
24:31:37,24,31,37,(nikaṭa) putradera,(nikata) putradera
24:31:38,24,31,38,tādera bhāidera,tadera bhaidera
24:31:39,24,31,39,athavā,athava
24:31:40,24,31,40,(nikaṭa) putradera,(nikata) putradera
24:31:41,24,31,41,tādera vonadera,tadera vonadera
24:31:42,24,31,42,athavā,athava
24:31:43,24,31,43,tādera strīlokadera (milāmiśāra),tadera strilokadera (milamisara)
24:31:44,24,31,44,athavā,athava
24:31:45,24,31,45,yā,ya
24:31:46,24,31,46,mālika haẏeche,malika hayeche
24:31:47,24,31,47,tādera ḍāna hāta (arthāt dāsī),tadera dana hata (arthat dasi)
24:31:48,24,31,48,athavā,athava
24:31:49,24,31,49,adhīnastha puruṣarā (emana),adhinastha purusara (emana)
24:31:50,24,31,50,naẏa (yārā),naya (yara)
24:31:51,24,31,51,sampanna,sampanna
24:31:52,24,31,52,yauna kāmanā,yauna kamana
24:31:53,24,31,53,madhya ha'te,madhya ha'te
24:31:54,24,31,54,puruṣadera,purusadera
24:31:55,24,31,55,athavā,athava
24:31:56,24,31,56,vālaka,valaka
24:31:57,24,31,57,yārā,yara
24:31:58,24,31,58,ni haẏa,ni haya
24:31:59,24,31,59,avahita,avahita
24:31:60,24,31,60,samparke,samparke
24:31:61,24,31,61,gopana aṅga,gopana anga
24:31:62,24,31,62,strīlokadera,strilokadera
24:31:63,24,31,63,āra nā,ara na
24:31:64,24,31,64,tārā mārave,tara marave
24:31:65,24,31,65,diẏe tādera pāguloke (arthāt calāpherā karave),diye tadera paguloke (arthat calaphera karave)
24:31:66,24,31,66,(emanabhāve) yena keu jānate pāre,(emanabhave) yena keu janate pare
24:31:67,24,31,67,yā,ya
24:31:68,24,31,68,tārā gopana rekheche,tara gopana rekheche
24:31:69,24,31,69,theke,theke
24:31:70,24,31,70,tādera saundarya,tadera saundarya
24:31:71,24,31,71,āra tomarā taovā karo,ara tomara taova karo
24:31:72,24,31,72,nikaṭa,nikata
24:31:73,24,31,73,āllāhra,allahra
24:31:74,24,31,74,sakalei,sakalei
24:31:75,24,31,75,he,he
24:31:76,24,31,76,mu'minarā,mu'minara
24:31:77,24,31,77,āśā karā yāẏa tomarā,asa kara yaya tomara
24:31:78,24,31,78,kalyāṇa pāve,kalyana pave
24:31:79,24,31,79,(31),(31)
24:32:1,24,32,1,evaṃ tomarā viẏe dāo,evam tomara viye dao
24:32:2,24,32,2,vivāhahīnaderake,vivahahinaderake
24:32:3,24,32,3,tomādera madhya theke,tomadera madhya theke
24:32:4,24,32,4,o (yārā) saccaritravāna,o (yara) saccaritravana
24:32:5,24,32,5,madhya ha'te,madhya ha'te
24:32:6,24,32,6,tomādera dāsadera,tomadera dasadera
24:32:7,24,32,7,o tomādera dāsīdera,o tomadera dasidera
24:32:8,24,32,8,yadi,yadi
24:32:9,24,32,9,tārā haẏa,tara haya
24:32:10,24,32,10,abhāvagrasta,abhavagrasta
24:32:11,24,32,11,tādera abhāvamukta kare divena,tadera abhavamukta kare divena
24:32:12,24,32,12,āllāh,allah
24:32:13,24,32,13,mādhyame,madhyame
24:32:14,24,32,14,tā~ra anugrahera,ta~ra anugrahera
24:32:15,24,32,15,āra āllāh,ara allah
24:32:16,24,32,16,prācuryamaẏa,pracuryamaya
24:32:17,24,32,17,mahāvijña,mahavijna
24:32:18,24,32,18,(32),(32)
24:33:1,24,33,1,evaṃ yena saṃyata haẏa,evam yena samyata haya
24:33:2,24,33,2,(tādera) yārā,(tadera) yara
24:33:3,24,33,3,nā,na
24:33:4,24,33,4,tārā pāẏa (sāmarthya rākhe),tara paya (samarthya rakhe)
24:33:5,24,33,5,viẏe karate,viye karate
24:33:6,24,33,6,yatakṣaṇa nā,yataksana na
24:33:7,24,33,7,tāderake abhāvamukta kare dena,taderake abhavamukta kare dena
24:33:8,24,33,8,āllāh,allah
24:33:9,24,33,9,mādhyame,madhyame
24:33:10,24,33,10,tā~ra anugrahera,ta~ra anugrahera
24:33:11,24,33,11,evaṃ yārā,evam yara
24:33:12,24,33,12,tārā cāẏa,tara caya
24:33:13,24,33,13,(muktira) likhita cuktipatra karate,(muktira) likhita cuktipatra karate
24:33:14,24,33,14,tādera madhya ha'te yādera,tadera madhya ha'te yadera
24:33:15,24,33,15,mālika kareche,malika kareche
24:33:16,24,33,16,tomādera ḍāna hāta (arthāt dāsadāsī),tomadera dana hata (arthat dasadasi)
24:33:17,24,33,17,tāha'le tomarā likhe nāo (muktira cukti karo) tādera sāthe,taha'le tomara likhe nao (muktira cukti karo) tadera sathe
24:33:18,24,33,18,yadi,yadi
24:33:19,24,33,19,tomarā jānate pāro,tomara janate paro
24:33:20,24,33,20,tādera madhye raẏeche,tadera madhye rayeche
24:33:21,24,33,21,kalyāṇa,kalyana
24:33:22,24,33,22,evaṃ tāderake dāo,evam taderake dao
24:33:23,24,33,23,ha'te,ha'te
24:33:24,24,33,24,sampada,sampada
24:33:25,24,33,25,āllāhra,allahra
24:33:26,24,33,26,yā,ya
24:33:27,24,33,27,tini diẏechena tomāderake,tini diyechena tomaderake
